Sadie Wender;female;Other: Arab;87
Sadie Yahna;female;White: British;84
Sally Furlong;female;Asian or Asian British: Other Asian;70
Sally Gray;female;Asian or Asian British: Bangladeshi;81
Sally Saraiva;female;Black or Black British: Caribbean;88
Sally Young;female;White: Gypsy or Irish Traveller;68
Salvador Reifsteck;male;White: British;79
Salvatore Ouellette;male;White: British;84
Salvatore Taylor;male;White: British;75
Sam Bowdle;male;White: British;88
Sam Espinoza;male;Mixed: White and Black Caribbean;65
Sam Hale;male;Mixed: Other Mixed;87
Sam Mills;male;Black or Black British: Other Black;82
Sam Shafer;male;Asian or Asian British: Other Asian;83
Sam Smith;male;White: British;89
Sam Vizzi;male;Asian or Asian British: Bangladeshi;53
Samantha Brewer;female;White: British;55
Samantha Burns;female;White: British;71
Samantha Davis;female;Black or Black British: Caribbean;85
Samantha Edwards;female;White: British;85
Samantha Free;female;White: British;3
Samantha Lee;female;White: British;61
Samantha Manly;female;White: British;74
Samantha Mccrary;female;White: Other;86
Samantha Poe;female;White: British;77
Samantha Younker;female;White: Irish;8
Samuel Adams;male;Asian or Asian British: Indian;84
Samuel Brown;male;White: British;85
Samuel Brown;male;White: British;85
Samuel Davis;male;White: British;76
Samuel Hutchinson;male;Asian or Asian British: Other Asian;87
Samuel Lee;male;White: British;32
Samuel Levitan;male;Black or Black British: African;2
Samuel Lyons;male;Asian or Asian British: Bangladeshi;70
Samuel Major;male;White: British;76
Samuel Post;male;White: British;35
Samuel Smith;male;White: British;6
Samuel Wagner;male;White: British;70
Samuel Walter;male;White: British;89
Samuel Webb;male;Mixed: Other Mixed;0
Sandra Ackerman;female;Other: Any other ethnic group;75
Sandra Arthur;female;White: British;63
Sandra Beeson;female;White: Other;44
Sandra Bourne;female;White: British;72
Sandra Brockway;female;White: British;85
Sandra Brown;female;Black or Black British: Caribbean;3
Sandra Burnett;female;Asian or Asian British: Bangladeshi;78
Sandra Cioffi;female;White: British;86
Sandra Claypoole;female;White: British;82
Sandra Coke;female;Black or Black British: African;45
Sandra Currie;female;White: British;70
Sandra Demers;female;Asian or Asian British: Indian;80
Sandra Driscoll;female;White: Other;76
Sandra Funches;female;White: Other;59
Sandra Hajdas;female;White: British;83
Sandra Hartford;female;White: British;23
Sandra Johnson;female;White: British;67
Sandra Konowal;female;Asian or Asian British: Indian;58
Sandra Litchfield;female;White: British;82
Sandra Lorenzo;female;White: British;82
Sandra Mclean;female;White: British;37
Sandra Nickle;female;White: Other;76
Sandra Palmer;female;Asian or Asian British: Chinese;82
Sandra Payne;female;White: British;2
Sandra Reddick;female;Asian or Asian British: Pakistani;76
Sandra Roberts;female;Asian or Asian British: Bangladeshi;1
Sandra Roberts;female;White: British;76
Sandra Sanchez;female;White: Other;85
Sandra Smith;female;Mixed: White and Black African;29
Sandra Smith;female;Black or Black British: African;58
Sandra Torres;female;White: Irish;83
Sandra Valle;female;White: British;79
Sandra Vandre;female;White: British;84
Sandra Vento;female;White: Other;38
Sandra Wagner;female;Black or Black British: Caribbean;1
Sandra Walden;female;White: British;80
Sandra Wasson;female;White: British;33
Sandra Wells;female;White: British;4
Sandra Wilson;female;Black or Black British: Caribbean;81
Sandy Andrews;female;Black or Black British: Caribbean;53
Sandy Carlisle;female;Asian or Asian British: Bangladeshi;72
Sandy Cortes;male;White: British;66
Santiago Anderson;male;Other: Any other ethnic group;11
Santiago Essig;male;White: Other;82
Santos Stone;male;Black or Black British: Caribbean;81
Sara Bennett;female;Black or Black British: Other Black;73
Sara Blackmon;female;White: British;78
Sara Blanchard;female;White: British;85
Sara Bonner;female;White: Other;84
Sara Castrejon;female;White: Other;55
Sara Coleman;female;Mixed: White and Black Caribbean;86
Sara Dunn;female;White: British;88
Sara Felice;female;White: British;73
Sara Filipponi;female;White: British;88
Sara Harris;female;Mixed: White and Asian;85
Sara Hernandez;female;Asian or Asian British: Chinese;86
Sara Herring;female;White: British;82
Sara Hunter;female;White: Other;53
Sara Johnson;female;White: British;80
Sara Lewis;female;White: British;61
Sara Moreno;female;White: British;72
Sara Morris;female;Asian or Asian British: Bangladeshi;64
Sara Pearson;female;White: British;34
Sara Weber;female;White: British;86
Sarah Armstrong;female;White: British;80
Sarah Bennett;female;White: Other;74
Sarah Brace;female;White: British;69
Sarah Brooks;female;Asian or Asian British: Indian;89
Sarah Caicedo;female;White: British;74
Sarah Carpenter;female;White: British;75
Sarah Castaneda;female;White: British;76
Sarah Cronin;female;White: British;62
Sarah Eadie;female;White: Other;87
Sarah Gilbert;female;White: British;63
Sarah Grant;female;White: Other;0
Sarah Hall;female;Asian or Asian British: Other Asian;4
Sarah Hayes;female;White: British;72
Sarah Johnson;female;White: Other;89
Sarah Kuehnle;female;White: British;8
Sarah Leeper;female;Asian or Asian British: Pakistani;81
Sarah Marino;female;Asian or Asian British: Indian;78
Sarah Martinez;female;White: British;84
Sarah Mayo;female;Black or Black British: Caribbean;87
Sarah Monaghan;female;Asian or Asian British: Indian;26
Sarah Moser;female;Black or Black British: Other Black;72
Sarah Newman;female;Black or Black British: Caribbean;86
Sarah Oconnor;female;Asian or Asian British: Bangladeshi;86
Sarah Perez;female;White: British;1
Sarah Perkins;female;White: British;75
Sarah Portillo;female;Asian or Asian British: Indian;80
Sarah Santucci;female;White: British;85
Sarah Shannon;female;Mixed: White and Black Caribbean;88
Sarah Stonecipher;female;Black or Black British: African;75
Sarah Tiger;female;Asian or Asian British: Other Asian;1
Sarah Todd;female;Mixed: White and Asian;50
Sarah Watson;female;Other: Any other ethnic group;82
Sarita Prudhomme;female;White: British;85
Sasha Etsitty;female;White: British;43
Scott Anderson;male;White: British;80
Scott Beamon;male;Asian or Asian British: Bangladeshi;76
Scott Bennett;male;White: Other;46
Scott Blackwell;male;Black or Black British: African;45
Scott Blaney;male;White: British;84
Scott Borrow;male;Mixed: Other Mixed;79
Scott Caraballo;male;White: Irish;88
Scott Chreene;male;White: British;3
Scott Cline;male;Asian or Asian British: Pakistani;72
Scott Corbo;male;Black or Black British: African;82
Scott Duggar;male;White: British;84
Scott Finnegan;male;White: British;86
Scott Goetzinger;male;Asian or Asian British: Indian;83
Scott Griffin;male;White: Other;39
Scott Hayes;male;White: British;52
Scott Hodge;male;Black or Black British: Other Black;87
Scott Holloway;male;White: Other;60
Scott Kendrick;male;White: Other;78
Scott Mcniel;male;White: British;43
Scott Melendez;male;Black or Black British: African;64
Scott Pang;male;Asian or Asian British: Bangladeshi;88
Scott Parker;male;White: British;85
Scott Rogers;male;White: British;87
Scott Zuniga;male;White: British;88
Sean Campbell;male;Other: Any other ethnic group;77
Sean Dodson;male;White: British;77
Sean Lamothe;male;White: Other;83
Sean Lee;male;Black or Black British: African;1
Sean Mccormick;male;White: Other;33
Sean Rosen;male;White: British;85
Sean White;male;Asian or Asian British: Bangladeshi;70
Sean Whittington;male;Asian or Asian British: Indian;87
Selena Geissler;female;White: British;54
Selma Shockley;female;White: British;89
Sergio Mellow;male;White: British;39
Sergio Roemer;male;Mixed: White and Asian;53
Sergio Simeone;male;Asian or Asian British: Indian;87
Sergio Watson;male;White: British;85
Seth Beal;male;White: British;0
Seth Rivera;male;White: Other;43
Shamika Cook;female;Asian or Asian British: Pakistani;1
Shana Shaffer;female;Asian or Asian British: Indian;53
Shane Clark;male;Black or Black British: Other Black;60
Shane Gusman;male;White: Other;74
Shane Humphrey;male;White: British;76
Shane Keeler;male;White: British;51
Shane Kitchen;male;White: British;47
Shane Wal;male;White: British;77
Shane Wolfe;male;White: British;61
Shanika Weisman;female;White: British;15
Shannan Vogelgesang;female;Black or Black British: Other Black;87
Shannon Beaulieu;female;Asian or Asian British: Other Asian;87
Shannon Clay;female;Other: Any other ethnic group;87
Shannon Gonzalez;female;White: Other;77
Shannon Greene;female;Asian or Asian British: Pakistani;2
Shannon Hancock;female;Asian or Asian British: Indian;75
Shannon Holmgren;female;White: Other;4
Shannon Morse;female;Asian or Asian British: Other Asian;89
Shannon Shay;female;White: Other;88
Shannon Sinotte;female;White: Other;4
Shannon Thelen;female;White: British;47
Shannon Thomas;male;Black or Black British: Other Black;21
Shanta Baghdasarian;female;White: British;76
Shante Dunbar;female;Asian or Asian British: Indian;75
Shaquita Rosario;female;White: British;84
Shari Jones;female;Black or Black British: Other Black;86
Shari Strecker;female;Asian or Asian British: Indian;78
Sharon Abernathy;female;Other: Any other ethnic group;82
Sharon Anthony;female;Black or Black British: Other Black;72
Sharon Athey;female;White: Irish;89
Sharon Birnbaum;female;White: Other;44
Sharon Braswell;female;White: British;81
Sharon Bridges;female;White: British;77
Sharon Brown;female;White: Irish;20
Sharon Byars;female;Asian or Asian British: Indian;54
Sharon Denk;female;White: Other;39
Sharon Edell;female;Black or Black British: African;62
Sharon George;female;Other: Any other ethnic group;29
Sharon Grey;female;White: British;80
Sharon Hatley;female;White: British;78
Sharon Herron;female;White: British;47
Sharon Jenkins;female;White: British;25
Sharon Jones;female;White: British;59
Sharon Mcmanis;female;White: British;1
Sharon Newell;female;Black or Black British: Caribbean;77
Sharon Nguyen;female;Asian or Asian British: Indian;73
Sharon Nokes;female;Mixed: White and Asian;69
Sharon Parish;female;White: British;80
Sharon Pike;female;White: British;80
Sharon Sierra;female;White: British;87
Sharon Smith;female;Black or Black British: African;40
Sharon Smith;female;Black or Black British: African;88
Sharon Taylor;female;White: Other;86
Sharon Wickstrom;female;White: British;69
Sharron Mccoggle;female;Asian or Asian British: Other Asian;20
Shaun Destefano;male;White: British;4
Shaun Grantham;male;Mixed: Other Mixed;61
Shaun Mcrae;male;White: Other;83
Shaun Smith;male;White: British;84
Shauna Young;female;Asian or Asian British: Indian;77
Shawn Arnold;male;White: British;89
Shawn Barrett;male;White: British;3
Shawn Bowers;male;White: British;65
Shawn Brown;female;White: British;67
Shawn Cain;male;White: British;84
Shawn Drouillard;male;Asian or Asian British: Other Asian;77
Shawn Garrow;female;White: British;88
Shawn Gilbert;female;White: British;65
Shawn Hunter;female;Asian or Asian British: Chinese;37
Shawn Johnston;male;Mixed: Other Mixed;86
Shawn Jordan;male;White: British;75
Shawn Mcguigan;male;White: British;85
Shawn Peterson;male;Asian or Asian British: Indian;87
Shawn Pineda;male;White: Other;55
Shawn Plourd;male;Asian or Asian British: Other Asian;87
Shawn Riddle;male;Asian or Asian British: Indian;38
Shayla Daines;female;White: British;72
Shayne Martin;male;White: British;1
Sheena Ramsey;female;White: British;4
Sheila Abney;female;Black or Black British: African;3
Sheila Blandford;female;Black or Black British: Other Black;31
Sheila Butts;female;Black or Black British: Other Black;52
Sheila Close;female;Asian or Asian British: Indian;2
Sheila Horne;female;White: British;41
Sheila Johnson;female;Black or Black British: African;63
Sheila Massa;female;White: Other;56
Sheila Richards;female;White: British;86
Sheila Torres;female;Mixed: White and Asian;85
Sheila Wilkins;female;White: Other;85
Shelby Cusano;female;Mixed: Other Mixed;78
Sheldon Reyes;male;Asian or Asian British: Indian;85
Shelia Ayala;female;White: British;29
Shelia Crain;female;White: Other;28
Shelia Mera;female;Mixed: Other Mixed;80
Shelia Nielson;female;White: Irish;81
Shelia Phelps;female;White: British;9
Shelley Patel;female;White: British;85
Shelley Reed;female;White: British;60
Shelly Chambers;female;White: British;51
Shelly Collins;female;White: British;16
Shelly Cruz;female;Mixed: White and Asian;83
Shelly Findlay;female;Mixed: Other Mixed;89
Shelly Heon;female;White: British;2
Shelly Parker;female;White: British;79
Shelly Sauer;female;White: British;88
Shelly Yun;female;Asian or Asian British: Other Asian;87
Shelton Langley;male;Black or Black British: Caribbean;40
Shena Elson;female;White: British;84
Sheri Berg;female;Asian or Asian British: Bangladeshi;85
Sheri Bigley;female;White: British;89
Sheri Brown;female;White: British;66
Sheri Howard;female;Asian or Asian British: Bangladeshi;19
Sheri Johnson;female;White: British;2
Sheri Middleton;female;Asian or Asian British: Chinese;55
Sherika Hopkins;female;Black or Black British: African;71
Sherill Bates;female;White: Other;53
Sherri Mchenry;female;Black or Black British: Other Black;88
Sherri Parra;female;White: British;27
Sherri Rivera;female;Mixed: White and Asian;86
Sherri Sparks;female;White: British;66
Sherrie Edmundson;female;White: Other;67
Sherrie Lachenauer;female;White: British;40
Sherrie Varella;female;White: British;4
Sherrill Lang;female;White: British;67
Sherry Buck;female;Black or Black British: African;70
Sherry Cooksley;female;Mixed: White and Asian;75
Sherry Delbridge;female;White: British;84
Sherry Dunbar;female;Asian or Asian British: Pakistani;85
Sherry Dyches;female;White: British;83
Sherry Harris;female;White: British;75
Sherry Parson;female;White: British;82
Sherry Taylor;female;Black or Black British: Caribbean;2
Sherry Wright;female;Asian or Asian British: Chinese;4
Sheryl Ovando;female;White: British;80
Sheryl Robinson;female;Asian or Asian British: Indian;70
Shiela Kmiotek;female;Black or Black British: African;70
Shirley Banda;female;Asian or Asian British: Bangladeshi;22
Shirley Barnhardt;female;Black or Black British: Caribbean;64
Shirley Beard;female;White: British;87
Shirley Chavez;female;White: British;88
Shirley Claeys;female;Asian or Asian British: Other Asian;42
Shirley Coleman;female;White: British;87
Shirley Conley;female;Asian or Asian British: Pakistani;48
Shirley Cox;female;Asian or Asian British: Chinese;81
Shirley Deremer;female;White: Other;82
Shirley Foret;female;White: British;87
Shirley Gavin;female;White: British;83
Shirley Goods;female;White: British;89
Shirley Holm;female;White: British;82
Shirley Jack;female;White: Other;62
Shirley Martin;female;White: British;69
Shirley Menendez;female;White: Other;64
Shirley Mitchell;female;White: British;17
Shirley Nelson;female;Asian or Asian British: Pakistani;59
Shirley Pastrana;female;White: British;17
Shirley Reeder;female;White: British;89
Shirley Rufus;female;White: British;82
Shirley Schlarbaum;female;Asian or Asian British: Bangladeshi;87
Shirley Taylor;female;Asian or Asian British: Bangladeshi;82
Shirley Toban;female;Asian or Asian British: Indian;76
Shirley Tucholski;female;White: Other;29
Shirley Vargas;female;White: British;4
Shirley Watts;female;White: British;75
Shirley White;female;White: British;31
Shirley Wilson;female;White: British;85
Shirley Woodruff;female;White: British;31
Shirley Woods;female;Asian or Asian British: Indian;0
Shirly Golding;female;White: British;70
Shona Distasio;female;Asian or Asian British: Other Asian;84
Shonda Medez;female;White: British;31
Shonda Walsh;female;Black or Black British: Caribbean;61
Sibyl Hicks;female;Other: Any other ethnic group;79
Sid Kasack;male;Black or Black British: Caribbean;69
Sidney Arroyo;male;White: British;66
Sidney Felix;male;Asian or Asian British: Other Asian;1
Sidney Simpson;male;Black or Black British: Other Black;73
Sidney Stoker;male;White: British;63
Sidney Taylor;male;Asian or Asian British: Chinese;60
Silvia Maglori;female;Black or Black British: African;1
Simon Macdonald;male;Asian or Asian British: Other Asian;70
Socorro Thompson;female;White: Other;89
Solomon Brock;male;White: Other;0
Solomon Bullman;male;White: British;76
Solomon Dicken;male;White: Other;86
Somer Yates;female;White: British;78
Son Delossantos;male;White: Other;18
Son Wheller;male;White: Other;1
Sona Pritchard;female;Other: Arab;56
Song Graham;female;White: British;3
Sonia Conroy;female;White: British;87
Sonia Loftus;female;White: Other;80
Sonia Simons;female;Black or Black British: Caribbean;67
Sonia Stephens;female;White: British;85
Sonja Dapinto;female;White: Other;47
Sonya Munford;female;White: Irish;46
Soo Craig;female;White: British;84
Sophia Lakes;female;White: Other;31
Spencer Zayas;male;White: Other;4
Stacey Cardwell;female;Other: Any other ethnic group;59
Stacey Gahan;male;White: British;5
Stacey Hall;female;Black or Black British: African;70
Stacey Link;female;White: British;4
Stacey Perry;female;Black or Black British: African;73
Stacey Watring;male;White: British;71
Staci Strassburg;female;Black or Black British: Caribbean;89
Stacia Harper;female;White: British;54
Stacie Burnette;female;White: British;76
Stacie Fields;female;Asian or Asian British: Pakistani;83
Stacie James;female;Other: Any other ethnic group;83
Stacy Berger;female;White: British;73
Stacy Flack;female;Asian or Asian British: Pakistani;86
Stacy Garcia;female;White: British;32
Stacy Hernandez;female;White: Other;38
Stacy Mcdonough;female;White: Other;9
Stacy Smith;female;Black or Black British: African;87
Stacy Thomas;female;White: British;82
Stanford Anaya;male;White: British;72
Stanley Bernard;male;Other: Arab;74
Stanley Castor;male;Asian or Asian British: Bangladeshi;84
Stanley Gardner;male;White: British;8
Stanley Harrell;male;White: British;54
Stanley Sargent;male;White: British;2
Stefanie Knopf;female;White: British;86
Stefanie Smith;female;White: British;46
Stefanie Torres;female;White: Other;78
Stella Graves;female;Black or Black British: African;4
Stella Jenness;female;Black or Black British: African;79
Stella Jimerez;female;White: Other;80
Stella Townsend;female;Asian or Asian British: Pakistani;87
Stephanie Bass;female;Asian or Asian British: Pakistani;85
Stephanie Bray;female;Asian or Asian British: Indian;83
Stephanie Burnett;female;White: British;68
Stephanie Curiel;female;White: British;70
Stephanie Dudley;female;Asian or Asian British: Indian;2
Stephanie Gregoire;female;White: British;57
Stephanie Hartzog;female;Black or Black British: African;44
Stephanie Harvey;female;White: Other;75
Stephanie Jimenez;female;Mixed: Other Mixed;87
Stephanie Kunkle;female;White: British;9
Stephanie Landau;female;Asian or Asian British: Other Asian;73
Stephanie Matthews;female;Asian or Asian British: Other Asian;56
Stephanie Medley;female;White: British;66
Stephanie Miller;female;Black or Black British: Other Black;3
Stephanie Osteen;female;White: British;82
Stephanie Stroup;female;Mixed: Other Mixed;78
Stephanie Torres;female;White: Irish;86
Stephanie Warne;female;Asian or Asian British: Bangladeshi;82
Stephen Agosta;male;Mixed: Other Mixed;76
Stephen Auxier;male;White: British;68
Stephen Baylor;male;Asian or Asian British: Indian;62
Stephen Beasley;male;White: British;25
Stephen Crabtree;male;White: British;28
Stephen Davis;male;White: British;80
Stephen George;male;White: British;44
Stephen Grazier;male;Black or Black British: Caribbean;78
Stephen Greco;male;White: British;85
Stephen Hunt;male;Black or Black British: African;82
Stephen James;male;White: British;43
Stephen Jones;male;White: British;88
Stephen Knight;male;White: British;73
Stephen Maldonado;male;White: Other;30
Stephen Marks;male;White: Other;60
Stephen Mcconnell;male;White: British;74
Stephen Mcculler;male;White: British;58
Stephen Miller;male;White: British;1
Stephen Mills;male;White: British;78
Stephen Miracle;male;White: Irish;2
Stephen Rambo;male;White: British;83
Stephen Sagar;male;White: British;82
Stephen Spears;male;White: British;1
Stephen Stull;male;White: British;0
Stephen White;male;White: British;0
Stephen Williams;male;White: British;61
Sterling Martin;male;White: Irish;85
Steve Ardito;male;White: Other;45
Steve Clark;male;Black or Black British: African;64
Steve Delarosa;male;White: British;0
Steve Hollie;male;Asian or Asian British: Other Asian;55
Steve Moore;male;Asian or Asian British: Other Asian;88
Steve Robinson;male;Black or Black British: Caribbean;3
Steve Salisbury;male;White: Other;82
Steve Santander;male;White: Other;86
Steve Spence;male;White: British;67
Steve Williams;male;White: British;84
Steven Acevedo;male;White: British;66
Steven Anglin;male;White: British;39
Steven Bean;male;Other: Any other ethnic group;0
Steven Benton;male;White: British;87
Steven Bergen;male;White: British;82
Steven Bergeron;male;White: British;86
Steven Blevins;male;White: Other;81
Steven Brennan;male;Asian or Asian British: Other Asian;70
Steven Brown;male;White: British;88
Steven Cowan;male;Other: Arab;51
Steven Credle;male;White: British;52
Steven Davis;male;White: British;48
Steven Doane;male;White: British;79
Steven Downing;male;White: Other;69
Steven Dubin;male;White: Other;88
Steven Eller;male;Black or Black British: Other Black;65
Steven Ewing;male;Asian or Asian British: Chinese;87
Steven Fedor;male;White: British;85
Steven Ferguson;male;White: British;78
Steven Fielder;male;White: British;85
Steven Fox;male;Black or Black British: African;49
Steven Goodrich;male;White: British;34
Steven Hall;male;White: British;74
Steven Hanson;male;White: British;84
Steven Henson;male;White: British;55
Steven Jacobs;male;Black or Black British: African;26
Steven Johnson;male;White: British;46
Steven Jones;male;White: British;75
Steven Juarez;male;Asian or Asian British: Other Asian;8
Steven Kane;male;Asian or Asian British: Other Asian;82
Steven Kessler;male;White: British;59
Steven Le;male;Other: Any other ethnic group;65
Steven Lyons;male;White: Other;3
Steven Mccune;male;Black or Black British: Other Black;71
Steven Moon;male;Mixed: White and Asian;76
Steven Ortega;male;White: Other;81
Steven Plummer;male;White: Other;69
Steven Powell;male;White: Other;89
Steven Records;male;Asian or Asian British: Other Asian;31
Steven Reid;male;White: British;68
Steven Saffell;male;Black or Black British: Other Black;44
Steven Slostad;male;Mixed: Other Mixed;84
Steven Steppig;male;White: Other;63
Steven Tandy;male;Mixed: White and Black Caribbean;85
Steven Thacker;male;Mixed: White and Black Caribbean;29
Steven Tyler;male;White: British;79
Steven Valenziano;male;White: Other;88
Steven Venable;male;White: British;60
Steven Vines;male;White: British;88
Steven Wilcox;male;White: Other;66
Stewart Kirkpatrick;male;Black or Black British: Caribbean;85
Stewart Peffley;male;White: British;32
Stuart Guthrie;male;White: British;59
Stuart Hart;male;White: British;88
Sue Flores;female;White: Other;63
Sue Hopkins;female;White: British;78
Sue Hudak;female;White: Other;51
Sue Johnson;female;White: British;89
Sue Libby;female;White: British;78
Sue Ross;female;White: British;87
Summer Echols;female;Asian or Asian British: Indian;63
Sung Jensen;male;Black or Black British: Caribbean;89
Susan Abel;female;Asian or Asian British: Indian;69
Susan Allen;female;White: British;78
Susan Andrews;female;Other: Arab;80
Susan Ashworth;female;White: British;84
Susan Austin;female;White: Other;8
Susan Ayer;female;Asian or Asian British: Indian;89
Susan Barkley;female;Black or Black British: African;26
Susan Bridges;female;Black or Black British: Caribbean;30
Susan Camacho;female;White: British;81
Susan Casey;female;Asian or Asian British: Indian;34
Susan Chilton;female;White: British;69
Susan Corrigan;female;Asian or Asian British: Pakistani;82
Susan Ellis;female;White: Irish;61
Susan Flory;female;White: British;76
Susan Gibbons;female;White: British;77
Susan Godinez;female;Asian or Asian British: Chinese;43
Susan Goede;female;White: British;78
Susan Grant;female;Asian or Asian British: Indian;27
Susan Grant;female;Asian or Asian British: Bangladeshi;84
Susan Green;female;White: British;58
Susan Grossi;female;White: British;0
Susan Hardy;female;Asian or Asian British: Pakistani;88
Susan Jones;female;White: British;87
Susan Jones;female;White: Irish;80
Susan Jurist;female;White: British;79
Susan Kelley;female;Asian or Asian British: Chinese;82
Susan King;female;White: British;70
Susan Krok;female;White: British;3
Susan Lance;female;White: British;59
Susan Laws;female;White: Other;85
Susan Martin;female;White: British;63
Susan Miller;female;Asian or Asian British: Other Asian;27
Susan Miramontes;female;White: Other;80
Susan Moore;female;Asian or Asian British: Indian;9
Susan Morales;female;Asian or Asian British: Indian;81
Susan Newman;female;White: British;83
Susan Paulino;female;White: British;65
Susan Porter;female;White: British;86
Susan Powell;female;Black or Black British: Other Black;89
Susan Rama;female;Mixed: Other Mixed;84
Susan Rosser;female;White: British;77
Susan Ruddock;female;Asian or Asian British: Indian;75
Susan Shones;female;Black or Black British: Other Black;85
Susan Smith;female;White: British;68
Susan Smith;female;Asian or Asian British: Indian;87
Susan Washington;female;Black or Black British: African;71
Susan Waters;female;White: Other;87
Susan Will;female;White: Other;86
Susan Winn;female;White: British;80
Susana Cooper;female;White: British;73
Susana Lewis;female;Black or Black British: African;44
Susana Rodkey;female;Black or Black British: Caribbean;74
Susie Trapani;female;Asian or Asian British: Bangladeshi;72
Suzanne Barkdoll;female;Asian or Asian British: Indian;89
Suzanne Carl;female;White: British;83
Suzanne Kong;female;White: British;64
Suzanne Swaine;female;Black or Black British: African;81
Suzanne Ward;female;White: Irish;80
Suzanne Whittaker;female;Asian or Asian British: Bangladeshi;85
Suzette Andrews;female;White: Other;79
Suzette Teague;female;Asian or Asian British: Indian;79
Sydney Beal;female;Mixed: White and Black African;77
Sydney Labonte;male;Asian or Asian British: Indian;88
Sylvester Donahue;male;White: British;65
Sylvester Myers;male;White: Other;89
Sylvia Bart;female;White: British;61
Sylvia Fleming;female;White: British;75
Sylvia Freeman;female;Black or Black British: Caribbean;53
Sylvia Lafountain;female;Black or Black British: Other Black;78
Sylvia Leavitt;female;Mixed: White and Asian;89
Sylvia Mercer;female;White: British;61
Sylvia Mincey;female;Black or Black British: African;4
Sylvia Moralez;female;White: British;82
Sylvia Robinson;female;White: British;84
Sylvia Shirey;female;Black or Black British: African;89
Sylvia Smith;female;Mixed: White and Black Caribbean;77
Sylvia Williams;female;White: Irish;0
Synthia Davis;female;Black or Black British: Caribbean;74
Tabatha Mullins;female;White: Other;85
Taisha Rojas;female;Asian or Asian British: Indian;88
Tamala President;female;White: British;86
Tamara Geier;female;Mixed: White and Black African;87
Tamara Hodges;female;White: British;55
Tamara Neira;female;White: British;82
Tamara Shank;female;Black or Black British: African;61
Tamera Newberry;female;White: British;80
Tami Jones;female;White: Other;76
Tami Lewis;female;White: Other;71
Tamie Hancock;female;Asian or Asian British: Pakistani;84
Tamika Marshall;female;White: British;38
Tammara Calk;female;White: British;73
Tammie Brookskennedy;female;Black or Black British: Caribbean;81
Tammie Johnson;female;White: British;81
Tammie Mimes;female;Asian or Asian British: Other Asian;79
Tammy Crowley;female;Other: Arab;86
Tammy Delker;female;White: British;87
Tammy Franklin;female;Asian or Asian British: Other Asian;0
Tammy King;female;Asian or Asian British: Indian;85
Tammy Lawrence;female;Black or Black British: Caribbean;85
Tammy Lewis;female;White: British;62
Tammy Mendieta;female;Other: Any other ethnic group;28
Tammy Osborn;female;Asian or Asian British: Chinese;61
Tammy Selby;female;White: British;32
Tammy Viveiros;female;White: British;88
Tania Lawson;female;White: British;88
Tania Parsons;female;White: Other;68
Tanisha Walsh;female;White: British;68
Tanya Field;female;White: Other;84
Tanya Hamilton;female;Asian or Asian British: Other Asian;2
Tanya Pate;female;Other: Any other ethnic group;69
Tara Castilleja;female;White: British;3
Tara Hamblen;female;Asian or Asian British: Other Asian;81
Tara Neighbors;female;White: British;71
Tasha Murdock;female;Asian or Asian British: Pakistani;85
Tasha Velez;female;Asian or Asian British: Pakistani;80
Tashina Toll;female;White: Other;89
Tatum Lovell;female;Black or Black British: Caribbean;88
Taylor Watts;female;White: British;77
Ted Jensen;male;White: British;78
Ted Mathews;male;Asian or Asian British: Other Asian;48
Ted Norrick;male;White: British;7
Ted Sharp;male;White: Other;86
Teddy Andrews;male;White: British;3
Teddy Story;male;White: British;52
Tempie Gore;female;White: British;3
Tera Huntley;female;White: British;80
Terence Hall;male;White: Other;81
Teresa Alvarez;female;White: British;86
Teresa Cerda;female;White: British;64
Teresa Delong;female;White: Other;4
Teresa Freeman;female;White: British;82
Teresa Gildea;female;White: British;59
Teresa Goldsmith;female;White: British;85
Teresa Gonzalez;female;White: British;29
Teresa Goodenow;female;White: British;75
Teresa Hadaway;female;Asian or Asian British: Other Asian;3
Teresa Jock;female;Black or Black British: African;2
Teresa Jones;female;White: British;0
Teresa Lee;female;White: British;8
Teresa Lund;female;White: Other;81
Teresa Mccaughey;female;White: British;82
Teresa Porter;female;Black or Black British: African;88
Teresa Raper;female;White: British;86
Teresa Rice;female;Asian or Asian British: Pakistani;22
Teresa Slade;female;Asian or Asian British: Indian;56
Teresa Walker;female;Other: Arab;53
Teresa Ward;female;White: British;80
Teresa Woodall;female;Asian or Asian British: Pakistani;8
Teressa Embry;female;White: British;15
Teressa Stone;female;Other: Arab;72
Teri Alves;female;Other: Any other ethnic group;44
Teri Jaegers;female;White: Other;34
Terrance Chapman;male;Mixed: Other Mixed;85
Terrance Littleton;male;White: Irish;17
Terrance Tacy;male;White: British;3
Terrell Barnes;male;Mixed: White and Black Caribbean;87
Terrell Shrader;male;Black or Black British: African;82
Terrell Thomas;male;Mixed: Other Mixed;0
Terrence Ponce;male;White: British;65
Terri Couture;female;Asian or Asian British: Other Asian;83
Terri Gowdy;female;Mixed: Other Mixed;85
Terri Guzman;female;Black or Black British: Other Black;81
Terri Mildon;female;Other: Arab;74
Terri Radford;female;White: Other;78
Terry Angle;male;Other: Arab;63
Terry Barry;male;White: British;79
Terry Battles;male;White: British;83
Terry Cole;male;White: British;52
Terry Copeland;female;Black or Black British: African;89
Terry Coulter;female;Black or Black British: African;88
Terry Dawson;female;White: British;85
